timestamp, index, utilization.gpu [%], memory.used [MiB], memory.total [MiB]
2026/07/08 11:47:43.982, 0, 0, 0, 97887
2026/07/08 11:47:43.997, 1, 0, 0, 97887
2026/07/08 11:47:44.011, 2, 0, 0, 97887
2026/07/08 11:47:44.027, 3, 0, 0, 97887
2026/07/08 11:47:44.043, 4, 0, 0, 97887
2026/07/08 11:47:44.061, 5, 0, 0, 97887
2026/07/08 11:47:44.080, 6, 0, 0, 97887
2026/07/08 11:47:44.098, 7, 0, 0, 97887
2026/07/08 11:47:45.110, 0, 0, 0, 97887
2026/07/08 11:47:45.126, 1, 0, 0, 97887
2026/07/08 11:47:45.141, 2, 0, 0, 97887
2026/07/08 11:47:45.157, 3, 0, 0, 97887
2026/07/08 11:47:45.172, 4, 0, 0, 97887
2026/07/08 11:47:45.187, 5, 0, 0, 97887
2026/07/08 11:47:45.214, 6, 0, 0, 97887
2026/07/08 11:47:45.230, 7, 0, 0, 97887
2026/07/08 11:47:46.247, 0, 0, 0, 97887
2026/07/08 11:47:46.265, 1, 0, 0, 97887
2026/07/08 11:47:46.282, 2, 0, 0, 97887
2026/07/08 11:47:46.301, 3, 0, 0, 97887
2026/07/08 11:47:46.318, 4, 0, 0, 97887
2026/07/08 11:47:46.337, 5, 0, 0, 97887
2026/07/08 11:47:46.353, 6, 0, 0, 97887
2026/07/08 11:47:46.370, 7, 0, 0, 97887
2026/07/08 11:47:47.390, 0, 0, 0, 97887
2026/07/08 11:47:47.410, 1, 0, 0, 97887
2026/07/08 11:47:47.430, 2, 0, 0, 97887
2026/07/08 11:47:47.449, 3, 0, 0, 97887
2026/07/08 11:47:47.467, 4, 0, 0, 97887
2026/07/08 11:47:47.484, 5, 0, 0, 97887
2026/07/08 11:47:47.498, 6, 0, 0, 97887
2026/07/08 11:47:47.514, 7, 0, 0, 97887
2026/07/08 11:47:48.529, 0, 0, 0, 97887
2026/07/08 11:47:48.550, 1, 0, 0, 97887
2026/07/08 11:47:48.570, 2, 0, 0, 97887
2026/07/08 11:47:48.589, 3, 0, 0, 97887
2026/07/08 11:47:48.608, 4, 0, 0, 97887
2026/07/08 11:47:48.628, 5, 0, 0, 97887
2026/07/08 11:47:48.649, 6, 0, 0, 97887
2026/07/08 11:47:48.668, 7, 0, 0, 97887
2026/07/08 11:47:49.687, 0, 0, 0, 97887
2026/07/08 11:47:49.707, 1, 0, 0, 97887
2026/07/08 11:47:49.724, 2, 0, 0, 97887
2026/07/08 11:47:49.742, 3, 0, 0, 97887
2026/07/08 11:47:49.758, 4, 0, 0, 97887
2026/07/08 11:47:49.774, 5, 0, 0, 97887
2026/07/08 11:47:49.789, 6, 0, 0, 97887
2026/07/08 11:47:49.804, 7, 0, 0, 97887
2026/07/08 11:47:50.821, 0, 0, 0, 97887
2026/07/08 11:47:50.839, 1, 0, 0, 97887
2026/07/08 11:47:50.857, 2, 0, 0, 97887
2026/07/08 11:47:50.874, 3, 0, 0, 97887
2026/07/08 11:47:50.892, 4, 0, 0, 97887
2026/07/08 11:47:50.912, 5, 0, 0, 97887
2026/07/08 11:47:50.931, 6, 0, 0, 97887
2026/07/08 11:47:50.950, 7, 0, 0, 97887
2026/07/08 11:47:51.967, 0, 0, 0, 97887
2026/07/08 11:47:51.985, 1, 0, 0, 97887
2026/07/08 11:47:52.001, 2, 0, 0, 97887
2026/07/08 11:47:52.018, 3, 0, 0, 97887
2026/07/08 11:47:52.037, 4, 0, 0, 97887
2026/07/08 11:47:52.057, 5, 0, 0, 97887
2026/07/08 11:47:52.077, 6, 0, 1, 97887
2026/07/08 11:47:52.098, 7, 0, 1, 97887
2026/07/08 11:47:53.116, 0, 0, 3, 97887
2026/07/08 11:47:53.135, 1, 0, 3, 97887
2026/07/08 11:47:53.152, 2, 0, 3, 97887
2026/07/08 11:47:53.169, 3, 0, 3, 97887
2026/07/08 11:47:53.188, 4, 0, 3, 97887
2026/07/08 11:47:53.205, 5, 0, 3, 97887
2026/07/08 11:47:53.225, 6, 0, 3, 97887
2026/07/08 11:47:53.242, 7, 0, 3, 97887
2026/07/08 11:47:54.261, 0, 0, 3, 97887
2026/07/08 11:47:54.279, 1, 0, 3, 97887
2026/07/08 11:47:54.296, 2, 0, 3, 97887
2026/07/08 11:47:54.313, 3, 0, 3, 97887
2026/07/08 11:47:54.329, 4, 0, 3, 97887
2026/07/08 11:47:54.346, 5, 0, 3, 97887
2026/07/08 11:47:54.363, 6, 0, 3, 97887
2026/07/08 11:47:54.379, 7, 0, 3, 97887
2026/07/08 11:47:55.397, 0, 0, 3, 97887
2026/07/08 11:47:55.415, 1, 0, 3, 97887
2026/07/08 11:47:55.432, 2, 0, 3, 97887
2026/07/08 11:47:55.450, 3, 0, 3, 97887
2026/07/08 11:47:55.468, 4, 0, 3, 97887
2026/07/08 11:47:55.486, 5, 0, 3, 97887
2026/07/08 11:47:55.505, 6, 0, 3, 97887
2026/07/08 11:47:55.523, 7, 0, 3, 97887
2026/07/08 11:47:56.541, 0, 0, 3, 97887
2026/07/08 11:47:56.563, 1, 0, 3, 97887
2026/07/08 11:47:56.584, 2, 0, 3, 97887
2026/07/08 11:47:56.605, 3, 0, 3, 97887
2026/07/08 11:47:56.623, 4, 0, 3, 97887
