timestamp, index, utilization.gpu [%], memory.used [MiB], memory.total [MiB]
2026/07/08 11:28:07.134, 0, 0, 0, 97887
2026/07/08 11:28:07.150, 1, 0, 0, 97887
2026/07/08 11:28:07.167, 2, 0, 0, 97887
2026/07/08 11:28:07.186, 3, 0, 0, 97887
2026/07/08 11:28:07.204, 4, 0, 0, 97887
2026/07/08 11:28:07.221, 5, 0, 0, 97887
2026/07/08 11:28:07.237, 6, 0, 0, 97887
2026/07/08 11:28:07.253, 7, 0, 0, 97887
2026/07/08 11:28:08.271, 0, 0, 0, 97887
2026/07/08 11:28:08.290, 1, 0, 0, 97887
2026/07/08 11:28:08.305, 2, 0, 0, 97887
2026/07/08 11:28:08.320, 3, 0, 0, 97887
2026/07/08 11:28:08.335, 4, 0, 0, 97887
2026/07/08 11:28:08.350, 5, 0, 0, 97887
2026/07/08 11:28:08.368, 6, 0, 0, 97887
2026/07/08 11:28:08.385, 7, 0, 0, 97887
2026/07/08 11:28:09.401, 0, 0, 0, 97887
2026/07/08 11:28:09.420, 1, 0, 0, 97887
2026/07/08 11:28:09.437, 2, 0, 0, 97887
2026/07/08 11:28:09.457, 3, 0, 0, 97887
2026/07/08 11:28:09.474, 4, 0, 0, 97887
2026/07/08 11:28:09.492, 5, 0, 0, 97887
2026/07/08 11:28:09.511, 6, 0, 0, 97887
2026/07/08 11:28:09.531, 7, 0, 0, 97887
2026/07/08 11:28:10.549, 0, 0, 0, 97887
2026/07/08 11:28:10.566, 1, 0, 0, 97887
2026/07/08 11:28:10.579, 2, 0, 0, 97887
2026/07/08 11:28:10.589, 3, 0, 0, 97887
2026/07/08 11:28:10.601, 4, 0, 0, 97887
2026/07/08 11:28:10.614, 5, 0, 0, 97887
2026/07/08 11:28:10.627, 6, 0, 0, 97887
2026/07/08 11:28:10.640, 7, 0, 0, 97887
2026/07/08 11:28:11.653, 0, 0, 0, 97887
2026/07/08 11:28:11.671, 1, 0, 0, 97887
2026/07/08 11:28:11.688, 2, 0, 0, 97887
2026/07/08 11:28:11.705, 3, 0, 0, 97887
2026/07/08 11:28:11.726, 4, 0, 0, 97887
2026/07/08 11:28:11.746, 5, 0, 0, 97887
2026/07/08 11:28:11.764, 6, 0, 0, 97887
2026/07/08 11:28:11.783, 7, 0, 0, 97887
2026/07/08 11:28:12.799, 0, 0, 0, 97887
2026/07/08 11:28:12.818, 1, 0, 0, 97887
2026/07/08 11:28:12.836, 2, 0, 0, 97887
2026/07/08 11:28:12.856, 3, 0, 0, 97887
2026/07/08 11:28:12.875, 4, 0, 0, 97887
2026/07/08 11:28:12.888, 5, 0, 0, 97887
2026/07/08 11:28:12.899, 6, 0, 0, 97887
2026/07/08 11:28:12.910, 7, 0, 0, 97887
2026/07/08 11:28:13.922, 0, 0, 0, 97887
2026/07/08 11:28:13.935, 1, 0, 0, 97887
2026/07/08 11:28:13.951, 2, 0, 0, 97887
2026/07/08 11:28:13.980, 3, 0, 0, 97887
2026/07/08 11:28:13.995, 4, 0, 0, 97887
2026/07/08 11:28:14.010, 5, 0, 0, 97887
2026/07/08 11:28:14.021, 6, 0, 0, 97887
2026/07/08 11:28:14.034, 7, 0, 0, 97887
2026/07/08 11:28:15.051, 0, 0, 0, 97887
2026/07/08 11:28:15.070, 1, 0, 0, 97887
2026/07/08 11:28:15.086, 2, 0, 1, 97887
2026/07/08 11:28:15.106, 3, 0, 1, 97887
2026/07/08 11:28:15.121, 4, 0, 1, 97887
2026/07/08 11:28:15.139, 5, 0, 1, 97887
2026/07/08 11:28:15.155, 6, 0, 1, 97887
2026/07/08 11:28:15.177, 7, 0, 1, 97887
2026/07/08 11:28:16.233, 0, 0, 3, 97887
2026/07/08 11:28:16.249, 1, 0, 3, 97887
2026/07/08 11:28:16.264, 2, 0, 3, 97887
2026/07/08 11:28:16.281, 3, 0, 3, 97887
2026/07/08 11:28:16.297, 4, 0, 3, 97887
2026/07/08 11:28:16.311, 5, 0, 3, 97887
2026/07/08 11:28:16.323, 6, 0, 3, 97887
2026/07/08 11:28:16.336, 7, 0, 3, 97887
2026/07/08 11:28:17.349, 0, 0, 3, 97887
2026/07/08 11:28:17.368, 1, 0, 3, 97887
2026/07/08 11:28:17.384, 2, 0, 3, 97887
2026/07/08 11:28:17.400, 3, 0, 3, 97887
2026/07/08 11:28:17.417, 4, 0, 3, 97887
2026/07/08 11:28:17.433, 5, 0, 3, 97887
2026/07/08 11:28:17.450, 6, 0, 3, 97887
2026/07/08 11:28:17.465, 7, 0, 3, 97887
2026/07/08 11:28:18.480, 0, 0, 3, 97887
2026/07/08 11:28:18.500, 1, 0, 3, 97887
2026/07/08 11:28:18.519, 2, 0, 3, 97887
2026/07/08 11:28:18.537, 3, 0, 3, 97887
2026/07/08 11:28:18.556, 4, 0, 3, 97887
2026/07/08 11:28:18.574, 5, 0, 3, 97887
2026/07/08 11:28:18.592, 6, 0, 3, 97887
2026/07/08 11:28:18.611, 7, 0, 3, 97887
2026/07/08 11:28:19.631, 0, 0, 3, 97887
2026/07/08 11:28:19.651, 1, 0, 3, 97887
