timestamp, index, utilization.gpu [%], memory.used [MiB], memory.total [MiB]
2026/07/08 11:53:41.365, 0, 0, 0, 97887
2026/07/08 11:53:41.385, 1, 0, 0, 97887
2026/07/08 11:53:41.405, 2, 0, 0, 97887
2026/07/08 11:53:41.426, 3, 0, 0, 97887
2026/07/08 11:53:41.446, 4, 0, 0, 97887
2026/07/08 11:53:41.462, 5, 0, 0, 97887
2026/07/08 11:53:41.478, 6, 0, 0, 97887
2026/07/08 11:53:41.493, 7, 0, 0, 97887
2026/07/08 11:53:42.509, 0, 0, 0, 97887
2026/07/08 11:53:42.520, 1, 0, 0, 97887
2026/07/08 11:53:42.527, 2, 0, 0, 97887
2026/07/08 11:53:42.535, 3, 0, 0, 97887
2026/07/08 11:53:42.544, 4, 0, 0, 97887
2026/07/08 11:53:42.550, 5, 0, 0, 97887
2026/07/08 11:53:42.557, 6, 0, 0, 97887
2026/07/08 11:53:42.563, 7, 0, 0, 97887
2026/07/08 11:53:43.570, 0, 0, 0, 97887
2026/07/08 11:53:43.593, 1, 0, 0, 97887
2026/07/08 11:53:43.609, 2, 0, 0, 97887
2026/07/08 11:53:43.627, 3, 0, 0, 97887
2026/07/08 11:53:43.644, 4, 0, 0, 97887
2026/07/08 11:53:43.659, 5, 0, 0, 97887
2026/07/08 11:53:43.674, 6, 0, 0, 97887
2026/07/08 11:53:43.691, 7, 0, 0, 97887
2026/07/08 11:53:44.709, 0, 0, 0, 97887
2026/07/08 11:53:44.724, 1, 0, 0, 97887
2026/07/08 11:53:44.741, 2, 0, 0, 97887
2026/07/08 11:53:44.755, 3, 0, 0, 97887
2026/07/08 11:53:44.771, 4, 0, 0, 97887
2026/07/08 11:53:44.786, 5, 0, 0, 97887
2026/07/08 11:53:44.803, 6, 0, 0, 97887
2026/07/08 11:53:44.819, 7, 0, 0, 97887
2026/07/08 11:53:45.836, 0, 0, 0, 97887
2026/07/08 11:53:45.853, 1, 0, 0, 97887
2026/07/08 11:53:45.871, 2, 0, 0, 97887
2026/07/08 11:53:45.888, 3, 0, 0, 97887
2026/07/08 11:53:45.907, 4, 0, 0, 97887
2026/07/08 11:53:45.925, 5, 0, 0, 97887
2026/07/08 11:53:45.943, 6, 0, 0, 97887
