timestamp, index, utilization.gpu [%], memory.used [MiB], memory.total [MiB]
2026/07/08 11:30:27.174, 0, 0, 0, 97887
2026/07/08 11:30:27.191, 1, 0, 0, 97887
2026/07/08 11:30:27.208, 2, 0, 0, 97887
2026/07/08 11:30:27.225, 3, 0, 0, 97887
2026/07/08 11:30:27.242, 4, 0, 0, 97887
2026/07/08 11:30:27.259, 5, 0, 0, 97887
2026/07/08 11:30:27.275, 6, 0, 0, 97887
2026/07/08 11:30:27.292, 7, 0, 0, 97887
2026/07/08 11:30:28.312, 0, 0, 0, 97887
2026/07/08 11:30:28.329, 1, 0, 0, 97887
2026/07/08 11:30:28.344, 2, 0, 0, 97887
2026/07/08 11:30:28.360, 3, 0, 0, 97887
2026/07/08 11:30:28.376, 4, 0, 0, 97887
2026/07/08 11:30:28.395, 5, 0, 0, 97887
2026/07/08 11:30:28.418, 6, 0, 0, 97887
2026/07/08 11:30:28.437, 7, 0, 0, 97887
2026/07/08 11:30:29.458, 0, 0, 0, 97887
2026/07/08 11:30:29.472, 1, 0, 0, 97887
2026/07/08 11:30:29.486, 2, 0, 0, 97887
2026/07/08 11:30:29.499, 3, 0, 0, 97887
2026/07/08 11:30:29.516, 4, 0, 0, 97887
2026/07/08 11:30:29.530, 5, 0, 0, 97887
2026/07/08 11:30:29.544, 6, 0, 0, 97887
2026/07/08 11:30:29.559, 7, 0, 0, 97887
2026/07/08 11:30:30.575, 0, 0, 0, 97887
2026/07/08 11:30:30.589, 1, 0, 0, 97887
2026/07/08 11:30:30.602, 2, 0, 0, 97887
2026/07/08 11:30:30.616, 3, 0, 0, 97887
2026/07/08 11:30:30.631, 4, 0, 0, 97887
2026/07/08 11:30:30.644, 5, 0, 0, 97887
2026/07/08 11:30:30.657, 6, 0, 0, 97887
2026/07/08 11:30:30.671, 7, 0, 0, 97887
2026/07/08 11:30:31.689, 0, 0, 0, 97887
2026/07/08 11:30:31.705, 1, 0, 0, 97887
2026/07/08 11:30:31.726, 2, 0, 0, 97887
2026/07/08 11:30:31.744, 3, 0, 0, 97887
2026/07/08 11:30:31.761, 4, 0, 0, 97887
2026/07/08 11:30:31.776, 5, 0, 0, 97887
2026/07/08 11:30:31.792, 6, 0, 0, 97887
2026/07/08 11:30:31.810, 7, 0, 0, 97887
2026/07/08 11:30:32.828, 0, 0, 0, 97887
2026/07/08 11:30:32.842, 1, 0, 0, 97887
2026/07/08 11:30:32.858, 2, 0, 0, 97887
2026/07/08 11:30:32.875, 3, 0, 0, 97887
2026/07/08 11:30:32.889, 4, 0, 0, 97887
2026/07/08 11:30:32.903, 5, 0, 0, 97887
2026/07/08 11:30:32.915, 6, 0, 0, 97887
2026/07/08 11:30:32.927, 7, 0, 0, 97887
2026/07/08 11:30:33.940, 0, 0, 0, 97887
2026/07/08 11:30:33.956, 1, 0, 0, 97887
2026/07/08 11:30:33.971, 2, 0, 0, 97887
2026/07/08 11:30:33.986, 3, 0, 0, 97887
2026/07/08 11:30:34.004, 4, 0, 0, 97887
2026/07/08 11:30:34.020, 5, 0, 0, 97887
2026/07/08 11:30:34.036, 6, 0, 0, 97887
2026/07/08 11:30:34.051, 7, 0, 0, 97887
2026/07/08 11:30:35.067, 0, 0, 1, 97887
2026/07/08 11:30:35.119, 1, 0, 1, 97887
2026/07/08 11:30:35.140, 2, 0, 1, 97887
2026/07/08 11:30:35.153, 3, 0, 1, 97887
2026/07/08 11:30:35.166, 4, 0, 1, 97887
2026/07/08 11:30:35.189, 5, 0, 1, 97887
2026/07/08 11:30:35.237, 6, 0, 1, 97887
2026/07/08 11:30:35.252, 7, 0, 1, 97887
