timestamp, index, utilization.gpu [%], memory.used [MiB], memory.total [MiB]
2026/07/08 11:31:59.585, 0, 0, 0, 97887
2026/07/08 11:31:59.600, 1, 0, 0, 97887
2026/07/08 11:31:59.619, 2, 0, 0, 97887
2026/07/08 11:31:59.636, 3, 0, 0, 97887
2026/07/08 11:31:59.651, 4, 0, 0, 97887
2026/07/08 11:31:59.668, 5, 0, 0, 97887
2026/07/08 11:31:59.686, 6, 0, 0, 97887
2026/07/08 11:31:59.703, 7, 0, 0, 97887
2026/07/08 11:32:00.721, 0, 0, 0, 97887
2026/07/08 11:32:00.738, 1, 0, 0, 97887
2026/07/08 11:32:00.752, 2, 0, 0, 97887
2026/07/08 11:32:00.766, 3, 0, 0, 97887
2026/07/08 11:32:00.779, 4, 0, 0, 97887
2026/07/08 11:32:00.797, 5, 0, 0, 97887
2026/07/08 11:32:00.816, 6, 0, 0, 97887
2026/07/08 11:32:00.833, 7, 0, 0, 97887
2026/07/08 11:32:01.850, 0, 0, 0, 97887
2026/07/08 11:32:01.869, 1, 0, 0, 97887
2026/07/08 11:32:01.885, 2, 0, 0, 97887
2026/07/08 11:32:01.901, 3, 0, 0, 97887
2026/07/08 11:32:01.920, 4, 0, 0, 97887
2026/07/08 11:32:01.936, 5, 0, 0, 97887
2026/07/08 11:32:01.953, 6, 0, 0, 97887
2026/07/08 11:32:01.969, 7, 0, 0, 97887
2026/07/08 11:32:02.986, 0, 0, 0, 97887
2026/07/08 11:32:03.001, 1, 0, 0, 97887
2026/07/08 11:32:03.013, 2, 0, 0, 97887
2026/07/08 11:32:03.026, 3, 0, 0, 97887
2026/07/08 11:32:03.051, 4, 0, 0, 97887
2026/07/08 11:32:03.062, 5, 0, 0, 97887
2026/07/08 11:32:03.071, 6, 0, 0, 97887
2026/07/08 11:32:03.083, 7, 0, 0, 97887
2026/07/08 11:32:04.094, 0, 0, 0, 97887
2026/07/08 11:32:04.106, 1, 0, 0, 97887
