timestamp, index, utilization.gpu [%], memory.used [MiB], memory.total [MiB]
2026/07/08 11:38:48.945, 0, 0, 0, 97887
2026/07/08 11:38:48.963, 1, 0, 0, 97887
2026/07/08 11:38:48.979, 2, 0, 0, 97887
2026/07/08 11:38:48.992, 3, 0, 0, 97887
2026/07/08 11:38:49.005, 4, 0, 0, 97887
2026/07/08 11:38:49.019, 5, 0, 0, 97887
2026/07/08 11:38:49.033, 6, 0, 0, 97887
2026/07/08 11:38:49.045, 7, 0, 0, 97887
2026/07/08 11:38:50.057, 0, 0, 0, 97887
2026/07/08 11:38:50.076, 1, 0, 0, 97887
2026/07/08 11:38:50.091, 2, 0, 0, 97887
2026/07/08 11:38:50.111, 3, 0, 0, 97887
2026/07/08 11:38:50.129, 4, 0, 0, 97887
2026/07/08 11:38:50.145, 5, 0, 0, 97887
2026/07/08 11:38:50.162, 6, 0, 0, 97887
2026/07/08 11:38:50.176, 7, 0, 0, 97887
2026/07/08 11:38:51.193, 0, 0, 0, 97887
2026/07/08 11:38:51.210, 1, 0, 0, 97887
2026/07/08 11:38:51.222, 2, 0, 0, 97887
2026/07/08 11:38:51.236, 3, 0, 0, 97887
2026/07/08 11:38:51.250, 4, 0, 0, 97887
2026/07/08 11:38:51.272, 5, 0, 0, 97887
2026/07/08 11:38:51.292, 6, 0, 0, 97887
2026/07/08 11:38:51.310, 7, 0, 0, 97887
2026/07/08 11:38:52.326, 0, 0, 0, 97887
2026/07/08 11:38:52.343, 1, 0, 0, 97887
2026/07/08 11:38:52.360, 2, 0, 0, 97887
2026/07/08 11:38:52.376, 3, 0, 0, 97887
2026/07/08 11:38:52.392, 4, 0, 0, 97887
2026/07/08 11:38:52.408, 5, 0, 0, 97887
2026/07/08 11:38:52.423, 6, 0, 0, 97887
2026/07/08 11:38:52.437, 7, 0, 0, 97887
2026/07/08 11:38:53.446, 0, 0, 0, 97887
2026/07/08 11:38:53.467, 1, 0, 0, 97887
2026/07/08 11:38:53.486, 2, 0, 0, 97887
2026/07/08 11:38:53.506, 3, 0, 0, 97887
2026/07/08 11:38:53.526, 4, 0, 0, 97887
2026/07/08 11:38:53.543, 5, 0, 0, 97887
2026/07/08 11:38:53.563, 6, 0, 0, 97887
2026/07/08 11:38:53.581, 7, 0, 0, 97887
2026/07/08 11:38:54.601, 0, 0, 0, 97887
2026/07/08 11:38:54.620, 1, 0, 0, 97887
2026/07/08 11:38:54.639, 2, 0, 0, 97887
2026/07/08 11:38:54.658, 3, 0, 0, 97887
2026/07/08 11:38:54.676, 4, 0, 0, 97887
2026/07/08 11:38:54.692, 5, 0, 0, 97887
2026/07/08 11:38:54.711, 6, 0, 0, 97887
2026/07/08 11:38:54.728, 7, 0, 0, 97887
2026/07/08 11:38:55.745, 0, 0, 0, 97887
2026/07/08 11:38:55.762, 1, 0, 0, 97887
2026/07/08 11:38:55.778, 2, 0, 0, 97887
2026/07/08 11:38:55.794, 3, 0, 0, 97887
2026/07/08 11:38:55.811, 4, 0, 0, 97887
2026/07/08 11:38:55.829, 5, 0, 0, 97887
2026/07/08 11:38:55.844, 6, 0, 0, 97887
2026/07/08 11:38:55.862, 7, 0, 0, 97887
2026/07/08 11:38:56.878, 0, 0, 0, 97887
2026/07/08 11:38:56.896, 1, 0, 0, 97887
2026/07/08 11:38:56.909, 2, 0, 0, 97887
2026/07/08 11:38:56.921, 3, 0, 0, 97887
2026/07/08 11:38:56.938, 4, 0, 0, 97887
2026/07/08 11:38:56.955, 5, 0, 0, 97887
2026/07/08 11:38:56.971, 6, 0, 0, 97887
2026/07/08 11:38:56.986, 7, 0, 0, 97887
2026/07/08 11:38:58.003, 0, 0, 3, 97887
2026/07/08 11:38:58.026, 1, 0, 3, 97887
2026/07/08 11:38:58.042, 2, 0, 3, 97887
2026/07/08 11:38:58.059, 3, 0, 3, 97887
2026/07/08 11:38:58.078, 4, 0, 3, 97887
2026/07/08 11:38:58.095, 5, 0, 3, 97887
2026/07/08 11:38:58.113, 6, 0, 3, 97887
2026/07/08 11:38:58.131, 7, 0, 3, 97887
2026/07/08 11:38:59.152, 0, 0, 3, 97887
2026/07/08 11:38:59.168, 1, 0, 3, 97887
2026/07/08 11:38:59.184, 2, 0, 3, 97887
2026/07/08 11:38:59.202, 3, 0, 3, 97887
2026/07/08 11:38:59.219, 4, 0, 3, 97887
2026/07/08 11:38:59.235, 5, 0, 3, 97887
2026/07/08 11:38:59.251, 6, 0, 3, 97887
2026/07/08 11:38:59.264, 7, 0, 3, 97887
2026/07/08 11:39:00.279, 0, 0, 3, 97887
2026/07/08 11:39:00.295, 1, 0, 3, 97887
2026/07/08 11:39:00.310, 2, 0, 3, 97887
2026/07/08 11:39:00.324, 3, 0, 3, 97887
2026/07/08 11:39:00.339, 4, 0, 3, 97887
2026/07/08 11:39:00.354, 5, 0, 3, 97887
2026/07/08 11:39:00.370, 6, 0, 3, 97887
2026/07/08 11:39:00.387, 7, 0, 3, 97887
2026/07/08 11:39:01.405, 0, 0, 3, 97887
2026/07/08 11:39:01.421, 1, 0, 3, 97887
2026/07/08 11:39:01.436, 2, 0, 3, 97887
2026/07/08 11:39:01.453, 3, 0, 3, 97887
2026/07/08 11:39:01.468, 4, 0, 3, 97887
2026/07/08 11:39:01.482, 5, 0, 3, 97887
2026/07/08 11:39:01.491, 6, 0, 3, 97887
2026/07/08 11:39:01.506, 7, 0, 3, 97887
2026/07/08 11:39:02.522, 0, 0, 3, 97887
2026/07/08 11:39:02.533, 1, 0, 3, 97887
2026/07/08 11:39:02.543, 2, 0, 3, 97887
2026/07/08 11:39:02.555, 3, 0, 3, 97887
2026/07/08 11:39:02.566, 4, 0, 3, 97887
2026/07/08 11:39:02.578, 5, 0, 3, 97887
2026/07/08 11:39:02.593, 6, 0, 3, 97887
2026/07/08 11:39:02.606, 7, 0, 3, 97887
2026/07/08 11:39:03.618, 0, 0, 3, 97887
