timestamp, index, utilization.gpu [%], memory.used [MiB], memory.total [MiB]
2026/07/08 12:26:50.411, 0, 0, 0, 97887
2026/07/08 12:26:50.429, 1, 0, 0, 97887
2026/07/08 12:26:50.446, 2, 0, 0, 97887
2026/07/08 12:26:50.463, 3, 0, 0, 97887
2026/07/08 12:26:50.481, 4, 0, 0, 97887
2026/07/08 12:26:50.497, 5, 0, 0, 97887
2026/07/08 12:26:50.513, 6, 0, 0, 97887
2026/07/08 12:26:50.530, 7, 0, 0, 97887
2026/07/08 12:26:51.546, 0, 0, 0, 97887
2026/07/08 12:26:51.562, 1, 0, 0, 97887
2026/07/08 12:26:51.578, 2, 0, 0, 97887
2026/07/08 12:26:51.592, 3, 0, 0, 97887
2026/07/08 12:26:51.605, 4, 0, 0, 97887
2026/07/08 12:26:51.617, 5, 0, 0, 97887
2026/07/08 12:26:51.629, 6, 0, 0, 97887
2026/07/08 12:26:51.643, 7, 0, 0, 97887
2026/07/08 12:26:52.657, 0, 0, 0, 97887
2026/07/08 12:26:52.680, 1, 0, 0, 97887
2026/07/08 12:26:52.699, 2, 0, 0, 97887
2026/07/08 12:26:52.715, 3, 0, 0, 97887
2026/07/08 12:26:52.733, 4, 0, 0, 97887
2026/07/08 12:26:52.750, 5, 0, 0, 97887
2026/07/08 12:26:52.767, 6, 0, 0, 97887
2026/07/08 12:26:52.789, 7, 0, 0, 97887
2026/07/08 12:26:53.806, 0, 0, 0, 97887
2026/07/08 12:26:53.821, 1, 0, 0, 97887
2026/07/08 12:26:53.837, 2, 0, 0, 97887
2026/07/08 12:26:53.855, 3, 0, 0, 97887
2026/07/08 12:26:53.872, 4, 0, 0, 97887
2026/07/08 12:26:53.888, 5, 0, 0, 97887
2026/07/08 12:26:53.905, 6, 0, 0, 97887
2026/07/08 12:26:53.920, 7, 0, 0, 97887
2026/07/08 12:26:54.936, 0, 0, 0, 97887
2026/07/08 12:26:54.953, 1, 0, 0, 97887
2026/07/08 12:26:54.970, 2, 0, 0, 97887
2026/07/08 12:26:54.988, 3, 0, 0, 97887
2026/07/08 12:26:55.007, 4, 0, 0, 97887
2026/07/08 12:26:55.024, 5, 0, 0, 97887
2026/07/08 12:26:55.042, 6, 0, 0, 97887
2026/07/08 12:26:55.060, 7, 0, 0, 97887
2026/07/08 12:26:56.079, 0, 0, 0, 97887
2026/07/08 12:26:56.096, 1, 0, 0, 97887
2026/07/08 12:26:56.111, 2, 0, 0, 97887
2026/07/08 12:26:56.127, 3, 0, 0, 97887
2026/07/08 12:26:56.144, 4, 0, 0, 97887
2026/07/08 12:26:56.162, 5, 0, 0, 97887
2026/07/08 12:26:56.180, 6, 0, 0, 97887
2026/07/08 12:26:56.195, 7, 0, 0, 97887
2026/07/08 12:26:57.213, 0, 0, 0, 97887
2026/07/08 12:26:57.232, 1, 0, 0, 97887
2026/07/08 12:26:57.248, 2, 0, 0, 97887
2026/07/08 12:26:57.263, 3, 0, 0, 97887
2026/07/08 12:26:57.276, 4, 0, 0, 97887
2026/07/08 12:26:57.295, 5, 0, 0, 97887
2026/07/08 12:26:57.307, 6, 0, 0, 97887
2026/07/08 12:26:57.319, 7, 0, 0, 97887
2026/07/08 12:26:58.331, 0, 0, 0, 97887
2026/07/08 12:26:58.346, 1, 0, 0, 97887
2026/07/08 12:26:58.359, 2, 0, 0, 97887
2026/07/08 12:26:58.373, 3, 0, 0, 97887
2026/07/08 12:26:58.389, 4, 0, 0, 97887
2026/07/08 12:26:58.405, 5, 0, 0, 97887
2026/07/08 12:26:58.420, 6, 0, 0, 97887
2026/07/08 12:26:58.437, 7, 0, 0, 97887
2026/07/08 12:26:59.454, 0, 0, 3, 97887
2026/07/08 12:26:59.472, 1, 0, 3, 97887
2026/07/08 12:26:59.491, 2, 0, 3, 97887
2026/07/08 12:26:59.511, 3, 0, 3, 97887
2026/07/08 12:26:59.557, 4, 0, 3, 97887
2026/07/08 12:26:59.574, 5, 0, 3, 97887
2026/07/08 12:26:59.590, 6, 0, 3, 97887
2026/07/08 12:26:59.607, 7, 0, 3, 97887
2026/07/08 12:27:00.621, 0, 0, 3, 97887
2026/07/08 12:27:00.640, 1, 0, 3, 97887
2026/07/08 12:27:00.657, 2, 0, 3, 97887
2026/07/08 12:27:00.674, 3, 0, 3, 97887
2026/07/08 12:27:00.692, 4, 0, 3, 97887
2026/07/08 12:27:00.708, 5, 0, 3, 97887
2026/07/08 12:27:00.726, 6, 0, 3, 97887
2026/07/08 12:27:00.742, 7, 0, 3, 97887
2026/07/08 12:27:01.758, 0, 0, 3, 97887
2026/07/08 12:27:01.776, 1, 0, 3, 97887
2026/07/08 12:27:01.791, 2, 0, 3, 97887
2026/07/08 12:27:01.807, 3, 0, 3, 97887
2026/07/08 12:27:01.824, 4, 0, 3, 97887
2026/07/08 12:27:01.839, 5, 0, 3, 97887
2026/07/08 12:27:01.855, 6, 0, 3, 97887
2026/07/08 12:27:01.870, 7, 0, 3, 97887
2026/07/08 12:27:02.886, 0, 0, 3, 97887
2026/07/08 12:27:02.904, 1, 0, 3, 97887
2026/07/08 12:27:02.921, 2, 0, 3, 97887
2026/07/08 12:27:02.938, 3, 0, 3, 97887
2026/07/08 12:27:02.953, 4, 0, 3, 97887
2026/07/08 12:27:02.969, 5, 0, 3, 97887
2026/07/08 12:27:02.986, 6, 0, 3, 97887
2026/07/08 12:27:03.003, 7, 0, 3, 97887
2026/07/08 12:27:04.020, 0, 0, 3, 97887
2026/07/08 12:27:04.039, 1, 0, 3, 97887
2026/07/08 12:27:04.057, 2, 0, 3, 97887
2026/07/08 12:27:04.071, 3, 0, 3, 97887
2026/07/08 12:27:04.084, 4, 0, 3, 97887
2026/07/08 12:27:04.098, 5, 0, 3, 97887
2026/07/08 12:27:04.113, 6, 0, 3, 97887
2026/07/08 12:27:04.132, 7, 0, 3, 97887
2026/07/08 12:27:05.149, 0, 0, 3, 97887
2026/07/08 12:27:05.165, 1, 0, 3, 97887
2026/07/08 12:27:05.182, 2, 0, 3, 97887
2026/07/08 12:27:05.196, 3, 0, 3, 97887
2026/07/08 12:27:05.213, 4, 0, 3, 97887
2026/07/08 12:27:05.228, 5, 0, 3, 97887
2026/07/08 12:27:05.245, 6, 0, 3, 97887
2026/07/08 12:27:05.262, 7, 0, 3, 97887
2026/07/08 12:27:06.279, 0, 0, 3, 97887
2026/07/08 12:27:06.297, 1, 0, 3, 97887
2026/07/08 12:27:06.313, 2, 0, 3, 97887
2026/07/08 12:27:06.328, 3, 0, 3, 97887
2026/07/08 12:27:06.344, 4, 0, 3, 97887
2026/07/08 12:27:06.360, 5, 0, 3, 97887
2026/07/08 12:27:06.374, 6, 0, 3, 97887
2026/07/08 12:27:06.387, 7, 0, 3, 97887
2026/07/08 12:27:07.401, 0, 0, 3, 97887
2026/07/08 12:27:07.415, 1, 0, 3, 97887
2026/07/08 12:27:07.433, 2, 0, 3, 97887
2026/07/08 12:27:07.449, 3, 0, 3, 97887
2026/07/08 12:27:07.465, 4, 0, 3, 97887
2026/07/08 12:27:07.479, 5, 0, 3, 97887
2026/07/08 12:27:07.494, 6, 0, 3, 97887
2026/07/08 12:27:07.508, 7, 0, 3, 97887
2026/07/08 12:27:08.521, 0, 0, 3, 97887
2026/07/08 12:27:08.536, 1, 0, 3, 97887
2026/07/08 12:27:08.547, 2, 0, 3, 97887
2026/07/08 12:27:08.562, 3, 0, 3, 97887
2026/07/08 12:27:08.577, 4, 0, 3, 97887
2026/07/08 12:27:08.593, 5, 0, 3, 97887
2026/07/08 12:27:08.608, 6, 0, 3, 97887
2026/07/08 12:27:08.624, 7, 0, 3, 97887
2026/07/08 12:27:09.638, 0, 0, 3, 97887
2026/07/08 12:27:09.654, 1, 0, 3, 97887
2026/07/08 12:27:09.670, 2, 0, 3, 97887
2026/07/08 12:27:09.687, 3, 0, 3, 97887
2026/07/08 12:27:09.704, 4, 0, 3, 97887
2026/07/08 12:27:09.721, 5, 0, 3, 97887
2026/07/08 12:27:09.736, 6, 0, 3, 97887
2026/07/08 12:27:09.752, 7, 0, 3, 97887
2026/07/08 12:27:10.768, 0, 0, 3, 97887
2026/07/08 12:27:10.787, 1, 0, 3, 97887
2026/07/08 12:27:10.802, 2, 0, 3, 97887
2026/07/08 12:27:10.817, 3, 0, 3, 97887
2026/07/08 12:27:10.832, 4, 0, 3, 97887
2026/07/08 12:27:10.850, 5, 0, 3, 97887
2026/07/08 12:27:10.871, 6, 0, 3, 97887
2026/07/08 12:27:10.891, 7, 0, 3, 97887
2026/07/08 12:27:11.908, 0, 0, 3, 97887
2026/07/08 12:27:11.927, 1, 0, 3, 97887
2026/07/08 12:27:11.945, 2, 0, 3, 97887
2026/07/08 12:27:11.961, 3, 0, 3, 97887
2026/07/08 12:27:11.979, 4, 0, 3, 97887
